TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240725,11,20240728,TD,11:45,12:25,-58.9,22.118,30,7.5,22
20240725,12,20240728,TD,11:45,12:25,-55,21.978,30,7.4,22
20240725,13,20240728,TD,11:45,12:25,-86.9,17.993,30,8,18
20240725,14,20240728,TD,11:45,12:25,-39.3,21.96,30,7.2,22
20240725,15,20240728,TD,11:45,12:25,-71.1,21.95,30,7.7,22
20240725,17,20240728,TD,11:45,12:25,-84.6,21.853,30,7.9,22
20240725,18,20240728,TD,11:45,12:25,-49.5,22.023,30,7.3,22
20240725,19,20240728,TD,11:45,12:25,-91.6,21.796,30,8,22
20240729,1,20240729,VH,11:50,12:32,-68.8,21.783,30,7.6,22
20240729,2,20240729,VH,11:50,12:32,-54.6,17.868,30,7.4,18
20240729,3,20240729,VH,11:50,12:32,-86,22.043,30,7.8,22
20240729,4,20240729,VH,11:50,12:32,-49.9,17.978,30,7.3,18
20240729,5,20240729,VH,11:50,12:32,-73.9,17.902,30,7.7,18
20240729,6,20240729,VH,11:50,12:32,-83.1,17.75,30,7.9,18
20240729,7,20240729,VH,11:50,12:32,-62.2,17.556,30,7.5,18
20240729,8,20240729,VH,11:50,12:32,-65.2,17.923,30,7.6,18
20240729,9,20240729,VH,11:50,12:32,-44.2,17.839,30,7.2,18
20240729,10,20240729,VH,11:50,12:32,-79.7,18.044,30,7.8,18
20240729,11,20240729,VH,11:50,12:32,-62.3,21.847,30,7.5,22
20240729,12,20240729,VH,11:50,12:32,-56.3,21.923,30,7.4,22
20240729,13,20240729,VH,11:50,12:32,-88.2,18.059,30,8,18
20240729,14,20240729,VH,11:50,12:32,-39.3,21.845,30,7.2,22
20240729,15,20240729,VH,11:50,12:32,-75.9,21.99,30,7.7,22
20240729,17,20240729,VH,11:50,12:32,-83.1,21.92,30,7.9,22
20240729,18,20240729,VH,11:50,12:32,-49.3,21.936,30,7.3,22
20240729,19,20240729,VH,11:50,12:32,-93.7,21.816,30,8,22
20240729,1,20240730,TD,13:07,13:45,-69.7,21.876,30,7.6,22
20240729,2,20240730,TD,13:07,13:45,-56,17.79,30,7.4,18
20240729,3,20240730,TD,13:07,13:45,-85.9,22.092,30,7.8,22
20240729,4,20240730,TD,13:07,13:45,-50.1,18.125,30,7.3,18
20240729,5,20240730,TD,13:07,13:45,-73.3,17.973,30,7.7,18
20240729,6,20240730,TD,13:07,13:45,-85.4,17.864,30,7.9,18
20240729,7,20240730,TD,13:07,13:45,-59.5,18.03,30,7.5,18
20240729,8,20240730,TD,13:07,13:45,-64.3,17.959,30,7.6,18
20240729,9,20240730,TD,13:07,13:45,-47.3,17.782,30,7.2,18
20240729,10,20240730,TD,13:07,13:45,-79.8,17.963,30,7.8,18
20240729,11,20240730,TD,13:07,13:45,-63,21.903,30,7.5,22
20240729,12,20240730,TD,13:07,13:45,-54.7,21.967,30,7.4,22
20240729,13,20240730,TD,13:07,13:45,-87.8,18.151,30,8,18
20240729,14,20240730,TD,13:07,13:45,-40,21.999,30,7.2,22
20240729,15,20240730,TD,13:07,13:45,-75.3,21.994,30,7.7,22
20240729,17,20240730,TD,13:07,13:45,-87.9,21.895,30,7.9,22
20240729,18,20240730,TD,13:07,13:45,-48.9,21.903,30,7.3,22
20240729,19,20240730,TD,13:07,13:45,-92.6,21.864,30,8,22
20240729,1,20240731,CB,13:07,13:45,-67,21.862,30,7.6,22
20240729,2,20240731,CB,13:07,13:45,-54.2,17.781,30,7.4,18
20240729,3,20240731,CB,13:07,13:45,-84.7,22.037,30,7.8,22
20240729,4,20240731,CB,13:07,13:45,-51.1,18.093,30,7.3,18
20240729,5,20240731,CB,13:07,13:45,-72.8,17.983,30,7.7,18
20240729,6,20240731,CB,13:07,13:45,-84.8,17.825,30,7.9,18
20240729,7,20240731,CB,13:07,13:45,-61.7,18.128,30,7.5,18
20240729,8,20240731,CB,13:07,13:45,-64.4,17.961,30,7.6,18
20240729,9,20240731,CB,13:07,13:45,-43.1,17.965,30,7.2,18
20240729,10,20240731,CB,13:07,13:45,-79.4,18.049,30,7.8,18
20240729,11,20240731,CB,13:07,13:45,-61.9,22.096,30,7.5,22
20240729,12,20240731,CB,13:07,13:45,-55.4,22.046,30,7.4,22
20240729,13,20240731,CB,13:07,13:45,-87.8,18.058,30,8,18
20240729,14,20240731,CB,13:07,13:45,-38.8,21.891,30,7.2,22
20240729,15,20240731,CB,13:07,13:45,-74.6,22.016,30,7.7,22
20240729,17,20240731,CB,13:07,13:45,-86.7,21.971,30,7.9,22
20240729,18,20240731,CB,13:07,13:45,-48.8,21.961,30,7.3,22
20240729,19,20240731,CB,13:07,13:45,-91.9,21.841,30,8,22
20240801,1,20240801,SH,12:50,13:50,-69.9,21.912,30,7.6,22
20240801,2,20240801,SH,12:50,13:50,-58.9,17.777,30,7.4,18
20240801,3,20240801,SH,12:50,13:50,-86.5,21.958,30,7.8,22
20240801,4,20240801,SH,12:50,13:50,-53,18.044,30,7.3,18
20240801,5,20240801,SH,12:50,13:50,-74.6,17.961,30,7.7,18
20240801,6,20240801,SH,12:50,13:50,-88.3,17.848,30,7.9,18
20240801,7,20240801,SH,12:50,13:50,-64.4,18.1454,30,7.5,18
20240801,8,20240801,SH,12:50,13:50,-66.9,17.893,30,7.6,18
20240801,9,20240801,SH,12:50,13:50,-74.6,17.067,30,7.2,18
20240801,10,20240801,SH,12:50,13:50,-74.7,17.231,30,7.8,18
20240801,11,20240801,SH,12:50,13:50,-79.2,19.049,30,7.5,22
